hid|name|since|location|description|response_time|response_rate|acceptance|is_super_host|neighbourhood|email_verified|phone_verified|work_email_verified|identity_verified
331309000|Nasikarnd|2020-01-28|TH|||0.0|0.0|0|Phra Khanong |0|1|0|0
317027020|萱兒|2019-12-13|Beitun District, Taichung City, Taiwan|讓努力成為一種習慣讓奮鬥成為一種享受||0.0|0.0|0||1|1|0|1
321428706|Parn|2019-12-27|Bangkok, Bangkok, Thailand|||0.0|0.0|0||0|1|0|0
151070083|Smile|2017-09-18|China|热爱生活热爱分享，生命一直在路上。Hi, I'm the landlord. Welcome|within an hour|1.0|0.89|0||1|1|0|1
53929608|Mawin|2016-01-09|Bangkok, Thailand|Hi, My name is Mawin, Welcome to Bangkok,  I like to travel around the world and gain more experience to explore something new. So I know what I want then I can do for you all for the impression to stay in lovely city like Bangkok, Land of smile aThailand, stay with us, Don’t miss it!|within a day|0.71|0.0|0||1|1|0|0
328405715|Knoophee|2020-01-17|Bangkok, Thailand|Hi i am bennie, |a few days or more|0.0|0.0|0||1|1|0|1
43660317|Phutadol|2015-09-08|Bangkok, Thailand||within an hour|1.0|0.0|0||1|1|0|1
262532992|Panaya|2019-05-18|Bangkok, Thailand||a few days or more|0.0|0.0|0||0|1|0|1
330330492|ศิรินาถ|2020-01-24|TH|||0.0|0.0|0|Bang Na|1|1|0|1
152484190|Lertrit|2017-09-28|Khet Phra Nakhon, Krung Thep Maha Nakhon, Thailand|I'm Jack. I am willing to help and support and warmly welcome all visitors and recommend places during your stay.|within an hour|1.0|1.0|0|Banglampoo|1|1|0|0
331342481|Natnicha|2020-01-28|Bangkok, Bangkok, Thailand|ฉันเป็นคนที่รักการท่องเที่ยว ฉันชอบที่จะท่องเที่ยวไปในที่ต่างๆ เพื่อศึกษา ขนบธรรมเนียม วัฒนธรรม ธรรมชาติ อาหาร และการใช้ชีวิตของคนทุกแห่ง จากประสบการณ์ท่องเที่ยวที่ผ่านมาทำให้ฉันค้นพบว่าการมีที่พักที่ดีจะทำให้ทริปของฉันมีความสุขมากขึ้น ดังนั้น ฉันจึงได้ทำห้องพักของฉันให้เป็นห้องที่คนมาพักจะได้รับความสุข ความสบาย เพื่อที่พวกคุณจะได้ชาร์ตพลังในการท่องเที่ยวเมืองไทยได้อย่างเต็มที่เช่นกันค่ะ ยินดีต้อนรับเสมอค่ะ |within an hour|1.0|1.0|0||0|1|0|0
329873188|Kamvilal|2020-01-22|TH|Traveler around the world |a few days or more|0.0|0.0|0||1|1|0|1
313491163|Gal|2019-12-01|Tel Aviv-Yafo, Tel Aviv District, Israel||within a few hours|1.0|1.0|0||1|1|0|1
328656645|Tikk|2020-01-18|Bangkok, Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
325120378|P|2020-01-07|TH||a few days or more|0.0|0.0|0||1|1|0|1
330060685|Paprapron|2020-01-22|Bangkok, Bangkok, Thailand|||0.0|0.0|0||1|1|0|1
331495846|Passaramon|2020-01-28|TH|||0.0|0.0|0||0|1|0|0
328685904|Jipatha|2020-01-18|Chatuchak, Bangkok, Thailand||within an hour|1.0|1.0|0||1|1|0|0
40683344|Antonio|2015-08-06|TH||a few days or more|0.2|1.0|0||1|1|0|0
331549426|Kanya|2020-01-28|TH||a few days or more|0.0|0.0|0||0|1|0|0
187780299|Man Ping|2018-05-04|New Territories, Hong Kong|I like to meet people from different country.||0.0|0.88|0|Din Daeng/Huai Khwang|1|1|0|1
297309082|Tatanthon|2019-09-23|Thailand|Hello,I’m kindly Thai girl with friendly and fully service mind I’m living in Bangkok.My condo is close to BTS Bangchak ,place is good for couples,business person, travelers ,and families.I wish everyone have a wonderful trip to Thailand and I may have a chance to give some advise while you are traveling.I will reply very soon.Pleasant stay and feel as much at home.|within an hour|1.0|0.0|0||1|1|0|1
331580136|Kittibordee|2020-01-28|Nakhon Ratchasima, Nakhon Ratchasima, Thailand|||0.0|0.0|0||1|1|0|0
48077104|Varinda|2015-11-03|Bangkok, Thailand||a few days or more|0.0|0.0|0||1|1|0|0
151314677|2Sister Cafe|2017-09-19|Thai Samakkhi, Nakhon Ratchasima, Thailand|2Sister Cafe'And Room46Room for rentCoffeeFoodsDrinksRelax|within a few hours|1.0|0.0|0|Pinklao|1|1|0|1
331588844|Charanlakh|2020-01-28|TH||a few days or more|0.0|0.0|0||0|1|0|0
4895420|Chutiroj|2013-01-29|Bangkok, Thailand|i m please to host you |within an hour|1.0|1.0|0||1|1|1|1
119358512|Dimitri|2017-03-05|Paris, Île-de-France, France|A luxury styled private villa with infinity pool in the Maenam area of Koh Samui with spacious accommodation including living room with modern kitchen, 3 bedrooms, 3 bathrooms. 2 minutes drive to the most beautiful beaches!!||0.0|1.0|0||1|1|0|0
34973003|Adisorn|2015-06-04|Bangkok, Thailand|Hi! I'm Adisorn. Bangkok based Architectural Photographer.||0.0|0.0|0|Din Daeng/Huai Khwang|1|1|0|1
320845207|Alex|2019-12-25|Bangkok, Bangkok, Thailand|威信:alexpisces|a few days or more|0.0|0.0|0||1|1|0|1
27024702|Hadhaya|2015-02-01|Bang Rak, Bangkok, Thailand|Hello to my lovely guests!I'm Nune, born and raised in Bangkok so that it makes me familiar with this city.If you need any help for recommendations towards restaurants, cafés, bars or places to visit, please do not hesitate to reach out.All of my rooms are like my home. I always choose them carefully to find the ones where they have easy ways to access to public transportation and to go into the city. Also, my top priorities are cleanliness and comfort for my guests so I clean every room with 100% antibacterial products to make sure all germs are swept away after every checkout. Plus, providing high-quality bedding & towel sets and fully equipped kitchen and dining wear. So, please make yourself at home :) |within an hour|1.0|1.0|1||1|1|0|1
75909474|Lek|2016-06-05|Carter Lake, Iowa, United States|Rich and Lek have lived in many states including Alaska for 13 years where they owned and operated a B&B in the beautiful seaside resort town of Homer. They also have travelled to many countries so they know how important it is to stay in a place that provides a home away feeling.  Lek and Rich know that cleanliness is very  important, privacy is a must and friendliness is very helpful . Her guests will have a good experience and walk away with new friends. Lek lived in America and Thailand sharing time in both countries. Lek was born in Thailand and has lived in America for over 44 years. Lek can give you some suggestions on what to do in Thailand.||0.0|0.0|0||1|1|0|1
68946644|Shewin|2016-04-25|Bangkok, Thailand|||0.0|1.0|0||1|1|0|0
134641524|Chanont|2017-06-12|TH|||0.0|0.0|0|Din Daeng/Huai Khwang|1|1|1|0
295320280|Nanputita|2019-09-16|Bangkok, Bangkok, Thailand||within a day|0.5|1.0|0||1|1|0|0
327969837|Somphong|2020-01-16|TH|||0.0|0.0|0|Upper Sukhumvit|1|1|0|1
104208748|Kui|2016-11-18|Bangkok, Thailand|Hi  i am Kui.  The most passion of my life is traveling but I am not lucky to follow my passion that is why I change my idea to open my house for friends who like to travel. I hope you will share some experience to me and I will show you Now Thai tradition life style. Welcome ^_^||0.0|0.0|0||0|1|0|0
331858083|กิตติศักดิ์|2020-01-30|TH|||0.0|0.0|0||1|1|0|0
328915893|Robin|2020-01-19|Australia|Welcome home in peaceful and authentic Huai Khwang !Billy, myself and Berry will be glad to have you at our lovely house :-)|within an hour|1.0|1.0|1|Din Daeng/Huai Khwang|1|1|0|1
203550204|Kapom|2018-07-19|Bangkok, Thailand|Female , love travel||0.0|0.0|0||1|1|0|0
195728266|Sotaya|2018-06-15|Bangkok, Bangkok, Thailand|I'm host of rental house in Bangkok. my family does many listing houses. I provide many large houses which easy to access to many tourist attractions. For example; this listing, my house is near Central World and Paragon where is the tourist destinations in Bangkok. I warmly welcome my guest to stay at my house. I am friendly and glad to know you as we are friends and family.|within an hour|1.0|1.0|0||0|1|0|0
297911268|Aumporn|2019-09-25|TH|||0.0|0.0|0||1|1|0|0
331862522|Ryn|2020-01-30|Thailand|Hi. I am passionate in interior design and real estate. This is why we want to try renting out our space to good clients around the world. We speak English, Chinese and Thai. Simply talk to us in your most comfortable language. |a few days or more|0.0|0.0|0||1|1|0|0
331838510|ธงชัย|2020-01-29|TH|||0.0|0.0|0||0|1|0|0
329631526|Watanapun|2020-01-21|Bangkok, Bangkok, Thailand|Instuctor in Visual Communication Design and Arts & Cultural Research. (Email hidden by Airbnb)||0.0|0.0|0||0|1|0|1
330338903|จันทนา|2020-01-24|KR||a few days or more|0.0|0.0|0|Lower Sukhumvit|1|1|0|0
217963819|Apple Apinya|2018-09-29|Thailand|Hi nice to meet you I will be lovely host and I will be lovely residence too.Hope you enjoy with my place .||0.0|0.5|0||1|1|0|1
330391508|Kevarin|2020-01-24|TH|||0.0|0.0|0|Suan Luang|0|1|0|0
331721083|Daojai|2020-01-29|TH||within an hour|1.0|1.0|0||0|1|0|1
331926290|Greenpoint|2020-01-30|TH||a few days or more|0.0|0.0|0||0|1|0|0
331613124|Wannarat|2020-01-29|TH|||0.0|0.0|0||1|1|0|1
121824484|Pachara|2017-03-21|Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
67869391|Naey|2016-04-19|Bangkok, Thailand|I’m live in rama9 Bangkok||0.0|0.0|0||1|1|0|1
330581818|Ramita|2020-01-25|Bangkok, Bangkok, Thailand||a few days or more|0.0|1.0|0|Chinatown|1|1|0|0
149347328|Lily|2017-09-06|Bangkok, Thailand|My name is Lily Nice to meet you !|within an hour|0.89|0.73|0||1|1|0|1
273716848|Man|2019-07-05|Bangkok, Thailand|||0.0|0.0|0|Suan Luang|0|1|0|1
330586055|Patamaporn|2020-01-25|TH|||0.0|0.0|0|Din Daeng/Huai Khwang|0|1|0|1
330790800|Buromwat|2020-01-26|Bangkok, Bangkok, Thailand|||0.0|0.0|0||0|1|0|0
329950956|Poopae|2020-01-22|TH|||0.0|0.0|0|Din Daeng/Huai Khwang|0|1|0|1
329955830|Krittapat|2020-01-22|TH|||0.0|0.0|0|Din Daeng/Huai Khwang|1|1|0|1
330826137|April|2020-01-26|TH|||0.0|0.0|0|Klong Toey|1|1|0|0
106263034|W.|2016-12-05|Bangkok, Thailand||within an hour|1.0|1.0|0||1|1|0|1
291293007|Ploynapus|2019-09-03|TH|Hello I’m Bell.From Bangkok,ThailandMookda’s MommyAirbnb host|within an hour|1.0|0.0|0||1|1|0|1
331850986|Kieran|2020-01-29|TH||a few days or more|0.0|0.0|0||1|1|0|0
327036321|Nok|2020-01-13|Bangkok, Bangkok, Thailand|Hello, my name is (Website hidden by Airbnb) home is in Samutprakarn but I moved to work in pattaya. It’s very nice to meet a people around the world. If you come to visit Bangkok or Samutprakarn and have no hotel to stay. I have a great choice for you. See you |within an hour|1.0|0.0|0||1|1|1|1
14511126|Parissara|2014-04-20|Bangkok, Thailand|Hello there :) My name is Parissara. I am a local Thai; so be sure that I can recommend you to some cool spots around Bangkok. I am a fashion designer and buyer. I mostly decorated the house myself where you can relax and feel like home. ||0.0|0.0|0||1|1|0|1
333661134|Kraisi|2020-02-05|TH|||0.0|0.0|0||1|1|0|0
249764823|Somsak|2019-03-19|TH||within an hour|1.0|1.0|0||1|1|0|1
264384716|Anis|2019-05-26|Bangkok, Bangkok, Thailand|Hi guys , My name is Anis . I’m an interior architecture designer and art-creator love to travel  and sketching around to keep every moment special and clearly in my mind.|within a few hours|1.0|0.0|0||0|1|0|1
333796047|Jj|2020-02-05|TH||within a few hours|1.0|0.91|0||1|1|0|0
36619203|Wei|2015-06-24|CN||a few days or more|0.33|1.0|0||1|1|0|0
320657801|Natmani|2019-12-24|Bangkok, Bangkok, Thailand|Hello, it is nice to meet you!I am a retired medical supplies salesperson from Bangkok, Thailand and currently managing an Airbnb place for our family (with the help of my nephews). I spend my free-time on home decoration and occasionally visiting relatives and friends. Through Airbnb, I hope to provide a space like home for traveller around the world to experience Bangkokian way of life.||0.0|0.0|0||1|1|0|1
334009709|Pamm|2020-02-06|TH||a few days or more|0.0|0.0|0||0|1|0|0
330587106|Praveen|2020-01-25|Pathum Wan, Bangkok, Thailand|My name s Tip.  I love to travel and meet new ppl from around the world. And I also love to service ppl. Hope I have chance to host u soon.  naka^^|within an hour|1.0|0.82|0||0|1|0|0
156581391|Tunwarat|2017-10-28|San Kamphaeng, Chiang Mai, Thailand|||0.0|0.0|0||1|1|0|0
91034741|Hiroyuki|2016-08-21|Osaka, Osaka Prefecture, Japan| 東南ｱｼﾞｱ 夫婦で中年ﾊﾞｯｸﾊﾟｯｶｰ初心者。ｹﾞｽﾄで困った体験を日本でﾎｽﾄとしておもてなしを。ちなみに､ﾐｬﾝﾏｰのﾊﾞｶﾞﾝとﾗｵｽのｼｰﾊﾞｰﾄﾞﾝはお勧め？陸路で国境を越えるのはなぜか楽しい。|within an hour|1.0|1.0|0|Nishinari-ku|1|1|0|1
314953268|Narunya|2019-12-06|Bangkok, Bangkok, Thailand||a few days or more|0.0|0.0|0||0|1|0|1
309657491|Serg|2019-11-15|Phuket, Phuket, Thailand|||0.0|0.0|0||1|1|0|0
335520225|Chanuti|2020-02-12|Bangkok, Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
327230586|Pisan|2020-01-14|TH|||0.0|0.0|0||1|1|0|1
333678156|Rq|2020-02-05|MY|||0.0|1.0|0||0|1|0|0
66837530|Thanaporn|2016-04-12|Khet Bang Na, Krung Thep Maha Nakhon, Thailand|41 Suite bangkok Hotel|within an hour|1.0|0.5|0||1|1|1|1
128454738|Amornrat|2017-05-01|Singapore, Singapore|||0.0|0.0|0||1|1|0|0
325514125|Headquarter|2020-01-08|TH|Headquarter Hello Airbnber!Thank you for checking out our listings. Please feel free to write us if you have any question. Anyhow, We would like to take this chance to introduce our team. This account managed by 3 people .1. K.Zenithar,  based in UK :  responsible for all the inquiries and answering questions, dealing with the price setting and other stuffs on here. 2. Dr.Peak,  based in BKK :  responsible for all the inquiries and answering questions , dealing with price setting. Dealing with multi-languages speaker.3. Support Team, based in Bangkok : responsible for all inquiries and answering questions. Dealing with the cleaning ladies, booking the technicians incase anything broken. Basically, everything about the maintenance of the rooms. What should I take note before booking? :- please make sure you get confirmation about your checking in & out time due to our flexible checking in policy. What should I take note after booking? :- Please double check if you receive our email for maps and information. We normally would send the email directly to your airbnb email address which linked to the email that you registered to airbnb. Also I don't mind if you ask us lot of questions and do not book our place. We believe that everyone has right to find the place that fit them best. Some people think our place is at the very nice location while some people don't. It all depends on what your trip plan is like. So the best way to figure it out is writing to us. Please feel free to ask us questions. If you have certain ideas of what kind of trip you want to have then please let us know so we can tell you clearly if our place fit you or not. We're looking forward to hearing from you. K.Zenithar & Dr.Peak & Support Team|within an hour|1.0|1.0|0||1|1|0|1
334210706|Phanu|2020-02-07|TH|||0.0|0.0|0||0|1|0|1
105838235|Zenithar|2016-12-01|Bangkok, Bangkok, Thailand|A Businesswoman but simply and understanding, easy-going, Friendly & Nice, like Clean & Cooking, Love kids, Animal & Nature. ||0.0|0.0|0||1|1|0|1
333052698|Palakorn|2020-02-02|TH||within a day|0.7|0.75|0||1|1|0|1
335529260|Cassie|2020-02-12|Bangkok, Bangkok, Thailand|Hi! I'm Cassie Thank you for considering staying at my place during your stay in Bangkok.I was born and grew up in Bangkok. But I have stayed in many countries around the world since I was young. I've been to Europe, America, Asias and mostly in England. I traveled the world passionately so much I learned about many different cultures.I consider myself as an easy-going person and I love making new friends.I truly hope you will make amazing memories in my place and this amazing city Can’t wait to hear your stories! I hope to see you soon!|within an hour|1.0|1.0|1||1|1|0|0
333052290|Narongrith|2020-02-02|TH|||0.0|0.0|0||1|1|0|0
334235387|ภูริวัจน์|2020-02-07|TH|||0.0|0.0|0||1|1|0|0
333058141|Kung|2020-02-02|TH|||0.0|0.0|0||1|1|0|0
334187997|Kannika|2020-02-06|TH||within an hour|1.0|1.0|0||1|1|0|1
333071126|Korrakot|2020-02-03|TH|||0.0|0.0|0||1|1|0|1
333053080|Siwaporn|2020-02-02|Bangkok, Bangkok, Thailand||within an hour|1.0|1.0|0||1|1|0|0
187663616|Oliver|2018-05-03|Bangkok, Thailand|Welcome to Bangkok !|within a day|0.7|0.93|0||1|1|0|1
52590262|หลิงหยุน|2015-12-28|Thailand|I like to travel and meet new people. I welcome you to Thailand|within an hour|1.0|0.0|0||1|1|0|1
120540670|Pongsak|2017-03-13|Bangkok, Bangkok, Thailand||within a day|0.7|1.0|0||0|1|0|1
35175430|Simon|2015-06-07|Pasadena, California, United States|Simon and Thitima have lived and worked internationally for many years, including in the US, Australia Europe, and many parts of Asia.|a few days or more|0.0|0.25|0||1|1|1|1
335787241|Edres|2020-02-13|Bangkok, Bangkok, Thailand|So funny and friendly with guests, always welcomeing guests |within an hour|1.0|1.0|0||1|1|0|1
334421864|Preeyaporn|2020-02-08|TH|||0.0|0.0|0||0|1|0|0
194512068|Sahiba|2018-06-09|TH||within an hour|1.0|1.0|0||0|1|0|0
324293871|Miya|2020-01-04|TH|Sa wat dee ka everyone~welcome to Thailand na. This is Miya's place,very happy to receive you. I can speak Thai Chinese &English~Looking forward to becoming your host.Khob khun ka. 你好，我是Miya ，谢谢你们预订我的房源，我可以说中文，泰语和英语。期待成为可以接待你的房东。สวัสดัค่ะ ฉันชื่อMiyaนะคะ ยินดีที่ได้รู้จักกันนะคะ |a few days or more|0.0|0.0|0||0|1|0|1
77270431|Pornpen|2016-06-12|Khet Bang Na, Krung Thep Maha Nakhon, Thailand|"ห้องชุดในคอนโดมิเนียม1. IDEO Tha Phra Interchange  condominium is next to MRT underground train station named ""Tha Phra"".2. Notting hill Jatujak Interchange condominium is opposite Chatuchak weekend market. It is near ""Kampangphet"" MRT train station and ""Morchit"" BTS sky train. 3. Condo is near Big C supermarket about 15 mins walking.4. You can take BTS (sky train) one station from Morchit to Ha Yaek Latprao Station for shopping mall  ( Central Lat Prao).5. There is a gym and a swimming pool.6. There is 7/11 convenience store nearby about 5 minutes walking.7. Please make a call to Mrs. Wanpen for the room key."|a few days or more|0.0|0.0|0||1|1|0|0
283971584|Nusit|2019-08-08|Bangkok, Bangkok, Thailand||within a day|1.0|1.0|0||1|1|0|1
73711471|Grace|2016-05-24|China|Hi, 我是Grace, 从很早就开始背包环球旅行，喜欢去世界各地寻找美景和美食，喜欢烘焙，喜欢摄影,  喜欢徒步, 喜欢用脚步丈量世界。家住广东, 因为对泰国的热爱而无数次的往返,  而每一次的停留都是一场惊喜之旅！这座城市的魅力一定是要花时间才能真正体会的, 希望有缘的朋友能跟我一样, 放慢脚步，好好享受曼谷的慢时光！欢迎喜欢旅行的你，一起来分享各自的旅行故事！|within an hour|1.0|1.0|0||1|1|0|1
335981143|Issraporn|2020-02-14|Bangkok, Bangkok, Thailand|Hi, Nice to meet you.|a few days or more|0.33|0.0|0||1|1|0|0
333348579|Admin|2020-02-04|TH|||0.0|0.0|0||0|1|0|0
334615723|运俊|2020-02-08|CN|||0.0|0.0|0||0|1|0|1
333293645|J|2020-02-03|TH||a few days or more|0.13|0.5|0||1|1|0|0
264453265|Min|2019-05-27|Bangkok, Thailand|Hello everyone. I’m min from Thailand. I hope u will like my country . I try to give the best service in my place :) |within an hour|1.0|0.0|0||1|1|0|0
220625196|小弟|2018-10-14|CN|||0.0|0.0|0||0|1|0|1
69155330|Krerk|2016-04-27|Thailand|Easygoing, fair for my guests, friends, other persons, and for me myself.|within an hour|1.0|1.0|0||1|1|1|1
333315763|Wanpen|2020-02-04|TH|||0.0|0.0|0||1|1|0|1
336500441|Urairat|2020-02-16|TH||within a day|0.75|0.0|0||1|1|0|0
336507389|Karn|2020-02-16|TH|||0.0|0.0|0||1|1|0|1
336026007|มาลินี|2020-02-14|TH|||0.0|0.0|0||0|1|0|1
26330327|Banc|2015-01-18|Bangkok, Thailand|I love traveling|within an hour|1.0|0.85|0||1|1|0|1
333317509|Manaswin|2020-02-04|Pathum Wan District, Bangkok, Thailand|||0.0|0.0|0||1|1|0|1
224896575|Ella Jin|2018-11-08|Shanghai, Shanghai, China||a few days or more|0.4|0.5|0||0|1|0|1
334658166|David|2020-02-09|Bangkok, Bangkok, Thailand|Canadian living and working in Bangkok for over a decade. Love to travel and find the freshest powder to ski and greenest golf courses to play. |within a few hours|1.0|0.9|0||1|1|1|0
337335997|曼谷大表哥엉클 방콕|2020-02-18|China|定居曼谷，努力學習泰語中。||0.0|1.0|0||0|1|0|0
278213316|Jo|2019-07-22|TH|||0.0|0.0|0||1|1|0|0
337341893|Pinnacle Hotels|2020-02-18|TH|||0.0|0.0|0||1|1|0|1
328295325|Jirunya|2020-01-17|TH|||0.0|0.0|0||1|1|0|1
336769270|A Hui 辉泰郎 ปริพล|2020-02-17|TH||a few days or more|0.0|0.0|0||0|1|0|0
6582968|Mai|2013-05-26|Bangkok, Thailand|Easy going Thai guy, love travel the world and meet new people.||0.0|0.0|0||1|1|0|1
4989772|Danny|2013-02-06|DE|(Email hidden by Airbnb)||0.0|0.0|0||1|1|0|0
336776118|Steven|2020-02-17|TH||a few days or more|0.0|0.0|0||0|1|0|0
333321702|Atchara|2020-02-04|TH|||0.0|0.0|0||1|1|0|1
162098142|Sakdipoj|2017-12-10|Bangkok, Thailand|I’m a college student from Bangkok, i’m studying Political Science :)||0.0|0.0|0||1|1|0|0
179160943|Chin|2018-03-18|Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
336203775|สอนวาดภาพเหมือนตามบ้าน|2020-02-14|Bangkok, Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
300862133|快乐芭提雅|2019-10-08|CN|我是中国房东,自己的房子,干净整洁,也希望认识更多的朋友||0.0|0.0|0||1|1|0|0
196296354|Yuvadee|2018-06-18|Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
21131324|Promporn|2014-09-09|Bangkok, Thailand|Sawasdee ka! Nice to meet you!I'm a busy working mother who lives in Bangkok. I love traveling and I love my family. Traveling with my family, I now prefer accommodations with cooking / kitchen facilities and the extra bedroom and bathroom! That's how I got onto Airbnb and since then I've also enjoyed interacting and making new friends - guests and hosts. To escape the city, Hua Hin is our favourite destination. It is close to Bangkok, isn't too busy, has many good restaurants and things to do. When vacationing I just want to relax and to be outdoors sitting next to the beach. My children love to play on the beach and to swim. Our Resort in Hua Hin offers the best for me and my family as it isn't busy like Hotels, has lots of beautiful outdoor areas and many swimming pools (for my children to explore!). Some people may prefer a more central location, but I like that the Resort is just before Hua Hin, so we can escape the traffic in town.If this sounds like you too, feel free to stay at our Home, or to contact me. FYI, seafood is the best in this area. I have many tips and can share restaurant recommendations with you later. :)|within an hour|1.0|1.0|0||1|1|0|1
336998225|Rattasats|2020-02-18|TH|||0.0|0.0|0||1|1|0|1
337001238|Wirayut|2020-02-18|TH|||0.0|0.0|0||1|1|0|1
331100386|กิตติภพ|2020-01-27|TH|||0.0|0.0|0||0|1|0|1
337452138|Benz|2020-02-19|TH||a few days or more|0.0|0.0|0||0|1|0|0
255513238|婷|2019-04-13|CN||a few days or more|0.0|0.0|0||0|1|0|0
326635939|Son|2020-01-12|TH|||0.0|0.0|0||1|1|0|0
138870859|David|2017-07-06|Bangkok, Thailand||within an hour|1.0|1.0|1||1|1|0|1
336965588|Sarinrada|2020-02-17|Bangkok, Bangkok, Thailand|||0.0|0.0|0||1|1|0|1
216995974|The Duchess|2018-09-24|Thailand|||0.0|0.0|0||1|1|1|0
337035836|Patty|2020-02-18|TH||a few days or more|0.0|0.0|0||0|1|0|1
186234610|Santo|2018-04-25|Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
334856926|Sukanlaya|2020-02-09|Bangkok, Bangkok, Thailand|||0.0|0.0|0||1|1|0|0
181245992|成|2018-03-29|China||a few days or more|0.0|0.67|0||1|1|0|1
334897634|Khanistha|2020-02-10|TH||a few days or more|0.0|0.0|0||1|1|0|1
334912151|Thanunphatch|2020-02-10|TH|I've properly on my own ||0.0|0.0|0||1|1|0|0
53993292|学丽|2016-01-09|China|我是来自中国重庆的一个舞蹈老师,喜欢干净清爽的环境！||0.0|0.0|0||1|1|0|0
337650102|Nuna|2020-02-20|TH|||0.0|0.0|0||1|1|0|0
139189150|Rose|2017-07-07|TH|||0.0|0.0|0||1|1|0|0
286583223|Skye|2019-08-17|China|Hey，everybody，this is “Hotopia”，and I’m skye，welcome to our places in Bangkok！||0.0|0.0|0||1|1|0|1
224589665|BAANMAE Service Apartment|2018-11-07|Lat Krabang, Bangkok, Thailand|Brand new Service Apaerment ,daily ,yearly rental available 68 with studio room type.Fully- furnished with LCD TV,air conditioning, microwave,refrigerator Free WIFI ,Keycard access system ,safety environmental with security guard and CCTVWalking distance (400m)to Pasio community shopping mallEasy access to Airport rail link to city center (40mins) or Suvarnabhumi Airport (10mins)||0.0|0.0|0||1|1|0|1
47052928|Adventure|2015-10-20|Bangkok, Thailand|ADVENTURE HOSTEL BANGKOKBangkok Street Life HostelOUR LOCATION• 1 step away from Bangkok sky train (BTS-Sapan Kwai station) • 5 minute-walk to Chatuchak, the world largest outdoor market.• 5 minute-walk to Bangkok best fruit market (Or-Tor-Kor)• 3 km. to Bangkok Main Bus terminal (Mo-chit) • 15 km. to Don Muang (DMK) airport• 30 km. to Suwannabhumi  airport (connected with airport-rail-link)• 300 m. to mega-super market (big c)• 200 m. to paolo hospital (your backup plan)• 500 m. to the best rate money exchange shops• Tons of streetfood right in front of usADVENTURE HOSTEL situates in Bangkok Traditional Shophouse. We are just opened in year 2016. Our hostel is selected as a design hostel published in the most influential design website;  (Website hidden by Airbnb) Living comfortably in a Thai Traditional interior design, Adventure Hostel is fully equipped with modern facilities;• All spacious & air-conditioned dormitory w/ natural light • Electronic security key card for coming in&out of the hostel and the individual dorm• All bed comes with personal reading light / universal socket / locker.• Free Hi speed fiber optic Wifi • Free all-day-coffee and tea• Kitchen with fridge, microwave, hot water• a movie room with tons of dvds Clean bathroom with hot-water-shower is provided with free shower gel and towel. At our rooftop lush terrace, A movie room & kitchen bar is provided You can always enjoy your meal, drink, music or getting high with yr fellow travellers here :)||0.0|0.0|0||1|1|0|1
257767442|ทวีสิงห์|2019-04-24|Khet Phra Nakhon, Krung Thep Maha Nakhon, Thailand|Sawasdee krub, I'm Vee who loving to travel both local and foreign countries by backpacker. So my room services provide a many place around Bangkok and suburb area of Thailand smile country. My guests  love to long stay with budget cost & so on. Therefore you can live likes your home, simply living and fulfill a good sleep. Welcome to you charging your energy in my rooms.|within an hour|1.0|0.96|0||1|1|0|1
85221401|Soros|2016-07-22|Bangkok, Thailand|I like travelling, music, golfing, swimming, exercising, biking, bowling and singing Karaoke. I can not live without family, job, money, friend, and music. Travelling to places that under development is quite challenging and learning. I enjoy slow life philosophy but I also can be a good party friends too.  Life is short so just enjoy spending it wisely. ||0.0|0.0|0|Rochor|1|1|0|1
333663103|Naphat|2020-02-05|TH|||0.0|0.0|0||1|1|0|1
337730838|Sena|2020-02-20|GB|||0.0|0.0|0||0|1|0|0
336042990|Nattapol|2020-02-14|SG||a few days or more|0.17|1.0|0||0|1|0|1
337830536|Kornkarn|2020-02-20|TH|||0.0|0.0|0||0|1|0|0
337891045|Yin Huan|2020-02-21|Khet Khlong Toei, Krung Thep Maha Nakhon, Thailand|Thanks for staying in my room. ||0.0|1.0|0||0|1|0|1
337962683|Tarika|2020-02-21|Bangkok, Bangkok, Thailand|I am a college student looking to make some friends and some pocket money. I have a white Persian cat and I love meeting new people |a few days or more|0.0|0.0|0||1|1|0|1
28558403|Chao.House|2015-03-01|China|Hi, everyone ~Welcome to Bangkok, the attractive city I bet you will come again and again since you get to know it.I'm willingly to introduce you the city if We have enough time to communicate. I can speak English and Thai, you can call for my help any time if you need.For my dear customers, if you met any troubles during the staying, please let me know immediately, I will figure it out for you as soon as possible, don't wait it until nothing could be changed.|within an hour|1.0|0.98|0||1|1|0|1
169722182|Nicha|2018-01-24|Bangkok, Thailand||within a few hours|0.87|1.0|0||1|1|0|1
303849564|Nostalgia|2019-10-22|China|四方来客皆是缘|a few days or more|0.0|0.0|0||0|1|0|1
338084045|Kingkaew|2020-02-22|TH|||0.0|0.0|0||1|1|0|1
338088970|Sacksan|2020-02-22|TH|||0.0|0.0|0||1|1|0|1
