hid,name,since,location,description,response_time,response_rate,acceptance,is_super_host,neighbourhood,email_verified,phone_verified,work_email_verified,identity_verified,picture,thumbnail,url
275022716,Ruby,2019-07-10,TH,,,0.0,0.0,0,Banglampoo,0,1,0,0,https://a0.muscache.com/im/pictures/user/3fe577ea-4a61-4503-ba9a-995d6c9ab50b.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/3fe577ea-4a61-4503-ba9a-995d6c9ab50b.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275022716
273670764,Pansak,2019-07-05,TH,,,0.0,0.0,0,Chatuchak,1,1,0,0,https://a0.muscache.com/im/pictures/user/9380c6b7-a9b8-49ad-97a4-b36bad536135.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/9380c6b7-a9b8-49ad-97a4-b36bad536135.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273670764
275029025,Helen,2019-07-10,TH,,,0.0,0.0,0,Bang Khae,0,1,0,0,https://a0.muscache.com/im/pictures/user/592877da-ec3a-4df6-adae-c61614394c5d.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/592877da-ec3a-4df6-adae-c61614394c5d.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275029025
275030111,Roy Jungho,2019-07-10,"Bangkok, Bangkok, Thailand","Hello I have lived in Bangkok for 5 years now June 2022. Feeling more like a part of Thai :)I hope everyone stays well. While you are staying, if you feel something uncomfortable, please do not hesitate to talk to me. I have receptionists and cleaning staffs with me, however we are all human. We might make some mistake despite we are trying not to make. If  accidentally we make your feeling bad, it could be our mistake. So please give us more chance to make it better. Thanks",within an hour,0.98,0.99,0,Banglampoo,1,1,0,1,https://a0.muscache.com/im/pictures/user/45f93efa-8281-41a5-a438-d957def3a03a.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/45f93efa-8281-41a5-a438-d957def3a03a.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275030111
275033545,William,2019-07-10,TH,,,0.0,0.0,0,Silom,0,1,0,0,https://a0.muscache.com/im/pictures/user/f67670d3-81b8-423d-b08f-a991f098db75.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/f67670d3-81b8-423d-b08f-a991f098db75.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275033545
272711574,Robin,2019-07-01,TH,,,0.0,0.0,0,Klong Toey,1,1,0,0,https://a0.muscache.com/im/pictures/user/37f005fa-d817-4955-9de6-967a7e51e157.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/37f005fa-d817-4955-9de6-967a7e51e157.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/272711574
100602292,Megan,2016-10-21,TH,"I’m an easy going person.  I love getting to know people. I did not hesitate to help when people need. I mostly enjoy eating, shopping and reading.  I love spending time with friends and family.  ",a few days or more,0.14,0.2,0,Lower Sukhumvit,1,1,0,1,https://a0.muscache.com/im/pictures/user/ef61427f-3448-4046-aeef-ea1816de491a.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ef61427f-3448-4046-aeef-ea1816de491a.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/100602292
271549235,Chung Kai,2019-06-26,TH,,a few days or more,0.0,0.0,0,Pinklao,0,1,0,0,https://a0.muscache.com/im/pictures/user/f0980989-46b6-4ea4-918d-16d3ae0433ea.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/f0980989-46b6-4ea4-918d-16d3ae0433ea.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/271549235
273694447,Suppakornd,2019-07-05,TH,,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/ca2fcbcf-ed66-401b-838d-559857a4d711.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ca2fcbcf-ed66-401b-838d-559857a4d711.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273694447
273701410,Jirayu,2019-07-05,"Lat Krabang, Bangkok, Thailand","Hey guy!!! My name is Mark.- I live in Bangkok. at Lat krabang (Suvarnabhumi Airport area) - I just work for Airbnb but i really know well what you want for nice accommodation. - Now i just open new hostel ""Yamyen Hostel"" to serve you with a good service and good location.- I am the one of traveler get ready to sharing any experience with you all.",within an hour,0.93,1.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/d92b5c25-da24-40d7-b77d-a56036e456bb.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/d92b5c25-da24-40d7-b77d-a56036e456bb.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273701410
146466051,Willic Wong,2017-08-17,"Bangkok, Thailand",我来自马来西亚，机缘巧合下来到曼谷，从此对曼谷着迷。 现在长期居住在曼谷，从事房地产行业，包括- 装修，房产买卖，房产管理等。现在主要专注在爱彼迎，希望大家多多支持。,within a day,0.67,0.88,0,Ratchathewi/Phaya Thai,1,1,0,1,https://a0.muscache.com/im/pictures/user/145defd5-17d0-4519-b706-f086f5faf00b.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/145defd5-17d0-4519-b706-f086f5faf00b.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/146466051
269394073,Mali,2019-06-18,"Pathum Wan District, Bangkok, Thailand","Sawadee-ka! We're Fin and Fai and  - we're the sisters who run Mali. When we decided to open Mali, we dreamt of a place that felt like a soft, fluffy cloud. We wanted our group stay guests to feel softness and comfort everywhere. ",within an hour,1.0,0.97,1,Pathum Wan,1,1,1,1,https://a0.muscache.com/im/pictures/user/5657c28f-b1fb-44c1-96f4-d762f860ca92.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/5657c28f-b1fb-44c1-96f4-d762f860ca92.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/269394073
274418925,ชลธิชา,2019-07-08,Thailand,,within a few hours,1.0,0.0,0,Don Mueang,1,1,0,1,https://a0.muscache.com/im/pictures/user/12c3e0c9-fcd0-4df5-b32e-cd2933e6f506.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/12c3e0c9-fcd0-4df5-b32e-cd2933e6f506.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/274418925
273709534,Varistha,2019-07-05,"Bang Rak, Bangkok, Thailand",,,0.0,1.0,0,Silom,0,1,0,1,https://a0.muscache.com/im/pictures/user/1c7ce11e-54b2-4ea9-8e15-26b19fee12c8.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/1c7ce11e-54b2-4ea9-8e15-26b19fee12c8.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273709534
41336285,Jane,2015-08-13,"Bangkok, Thailand","I'm Jane from Bangkok, Thailand",,0.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/eec1d29e-ea3c-428b-b60c-9f32d7d5a402.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/eec1d29e-ea3c-428b-b60c-9f32d7d5a402.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/41336285
165171744,Jaewon,2018-01-01,"Bangkok, Thailand",,within an hour,1.0,1.0,0,Phra Khanong ,1,1,0,1,https://a0.muscache.com/im/pictures/user/125f3c0e-ced2-4022-8682-c062faa0b699.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/125f3c0e-ced2-4022-8682-c062faa0b699.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/165171744
273778937,蕾,2019-07-05,China,,,0.0,0.0,0,,0,1,0,0,https://a0.muscache.com/im/pictures/user/736d26a5-0aeb-4648-afbb-9db7ccb0fb66.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/736d26a5-0aeb-4648-afbb-9db7ccb0fb66.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273778937
272895667,Well Intentioned,2019-07-02,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/708d7ae4-84dd-4fab-9150-f8684b3ec75a.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/708d7ae4-84dd-4fab-9150-f8684b3ec75a.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/272895667
273161330,Vor-Pa,2019-07-02,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/8fa438d8-243d-49d2-a500-45658c5d4fbc.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/8fa438d8-243d-49d2-a500-45658c5d4fbc.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273161330
145174397,Ploy,2017-08-09,"Bangkok, Thailand",Hi I’m Ploy ,,0.0,0.0,0,,1,1,1,0,https://a0.muscache.com/im/pictures/user/1dccf569-f4b0-4579-a5f1-f0d8ded155e9.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/1dccf569-f4b0-4579-a5f1-f0d8ded155e9.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/145174397
272904701,พรกมล,2019-07-02,TH,,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/042b26ae-341c-4eb0-a8fc-7356b7541c45.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/042b26ae-341c-4eb0-a8fc-7356b7541c45.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/272904701
273923221,Nat,2019-07-06,Thailand,I'm Software Professional.  I have moved to a house and now my condo is for rent to anyone who'd appreciate coming to our cozy condo.,within an hour,1.0,1.0,0,Din Daeng/Huai Khwang,1,1,1,1,https://a0.muscache.com/im/pictures/user/745b8d71-4129-4ac6-b8ad-e21d8bd6634c.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/745b8d71-4129-4ac6-b8ad-e21d8bd6634c.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273923221
257074165,Paul,2019-04-20,"Khlong San, Bangkok, Thailand",,,0.0,0.0,0,Thonburi,1,1,0,0,https://a0.muscache.com/im/pictures/user/1076064d-1f0d-40da-ad48-cd34a752da81.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/1076064d-1f0d-40da-ad48-cd34a752da81.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/257074165
28735368,Edrelen,2015-03-04,Macao,"A former Operation Manager and General manager of Multi-properties and now an owner of a boutique hotel and condo suits who are always looking into the guests needs and satisfactions. I'll been in hospitality for 6 years and I am sure enough to know all the needs of all my guests in terms of guest services. I am just an easy Guy to talk with, just tell me directly and if it is possible you don't repeat it again, you will get an answer from me. My experienced in Hospitality Industry was came from a 5 star property which was owned by a multinational. well-trained in attending guests needs and always looking to make you all happy.",a few days or more,0.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/4e99a29b-905d-48aa-8437-994cdb686e24.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/4e99a29b-905d-48aa-8437-994cdb686e24.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/28735368
275434652,Elliott,2019-07-12,TH,,,0.0,0.0,0,,0,1,0,0,https://a0.muscache.com/im/pictures/user/f2ac2e50-cc68-4db4-a5f6-5bdb3ca446de.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/f2ac2e50-cc68-4db4-a5f6-5bdb3ca446de.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275434652
118795207,Moon,2017-03-02,China,,,0.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/bfbd6c04-146e-49b4-b107-443d94114803.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/bfbd6c04-146e-49b4-b107-443d94114803.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/118795207
269854422,David I,2019-06-19,"New York, New York, United States",Avid Traveler! Have been to Dominican Republic  Trinidad and Tobago Hongkong Beijing Thailand and The Philippines. So as someone who travels so much. I know what the average traveler is looking for.,,0.0,0.0,0,Din Daeng/Huai Khwang,1,1,0,1,https://a0.muscache.com/im/pictures/user/3a7e2bec-ed31-4ac3-b3e0-281ce55c41a5.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/3a7e2bec-ed31-4ac3-b3e0-281ce55c41a5.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/269854422
228814065,Duona,2018-12-03,China,"Hello Everybody , I'm Duona a Gemini who likes to travel ， I have a cat which has been kept for three years ，  and cats are like my family  .welcome to Bangkok na .I hope my room gives you the warmth of home .I can speak Thai  English and Chinese,so I think I can help you guys whatever where are you from.welcome to Thailand and welcome to my home.",,0.0,1.0,0,Din Daeng/Huai Khwang,0,1,0,1,https://a0.muscache.com/im/pictures/user/eb4581e6-9cb5-4867-be5d-897b1dba49d3.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/eb4581e6-9cb5-4867-be5d-897b1dba49d3.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/228814065
204077700,Joe,2018-07-21,China,Mechanic engineer ,within an hour,1.0,0.5,0,Pinklao,1,1,0,1,https://a0.muscache.com/im/pictures/user/2dd68fd3-c52e-49ca-8b2b-08b3a823169b.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/2dd68fd3-c52e-49ca-8b2b-08b3a823169b.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/204077700
273965831,Kip,2019-07-06,"Bangkok, Thailand","Hi, we are Kip, Cartney, and Marc, a small Asian mixed European family of 3, living in Bangkok, Stuttgart, and Singapore.",within an hour,1.0,0.5,0,Suan Luang,1,1,0,0,https://a0.muscache.com/im/pictures/user/53e4a7cb-d776-4bdb-9c23-ba91dc8f4305.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/53e4a7cb-d776-4bdb-9c23-ba91dc8f4305.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273965831
198732763,David,2018-06-28,AU,,within an hour,1.0,1.0,1,Din Daeng/Huai Khwang,1,1,0,1,https://a0.muscache.com/im/pictures/user/7b25b513-df30-4c07-a51e-767f6df1ea9e.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/7b25b513-df30-4c07-a51e-767f6df1ea9e.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/198732763
273014934,Gunlya,2019-07-02,TH,,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/51c77160-f3dc-4096-9fe2-0098594e521c.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/51c77160-f3dc-4096-9fe2-0098594e521c.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273014934
273995524,Mee,2019-07-06,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/bef9520f-781e-4eea-91ca-3dbb0d146277.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/bef9520f-781e-4eea-91ca-3dbb0d146277.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273995524
275485256,Narai,2019-07-12,TH,,,0.0,0.0,0,Pathum Wan,0,1,0,0,https://a0.muscache.com/im/pictures/user/6edb5d71-a14d-4fe6-91c7-b0d74e9ec2a1.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/6edb5d71-a14d-4fe6-91c7-b0d74e9ec2a1.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275485256
274130755,Shophouse,2019-07-07,"Bangkok, Bangkok, Thailand",,within an hour,0.98,1.0,1,,1,1,0,1,https://a0.muscache.com/im/pictures/user/1339c440-58f1-4976-9891-6de3705d61d2.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/1339c440-58f1-4976-9891-6de3705d61d2.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/274130755
275484995,Steve,2019-07-12,MY,,,0.0,0.0,0,Taling Chan,0,1,0,0,https://a0.muscache.com/im/pictures/user/18500464-9518-4aea-ab19-fd6bd0bed433.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/18500464-9518-4aea-ab19-fd6bd0bed433.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275484995
247975298,Esbah,2019-03-10,TH,,,0.0,0.0,0,Chom Thong,1,1,0,0,https://a0.muscache.com/im/pictures/user/5774a0ba-20a8-4e2f-bd3f-4dccb8077acc.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/5774a0ba-20a8-4e2f-bd3f-4dccb8077acc.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/247975298
275488719,Edna,2019-07-12,MY,,,0.0,0.0,0,Din Daeng/Huai Khwang,0,1,0,0,https://a0.muscache.com/im/pictures/user/6530c866-d54d-4ae1-8970-afd4a4b7be21.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/6530c866-d54d-4ae1-8970-afd4a4b7be21.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275488719
276700484,Hongyi,2019-07-16,Thailand,我是一位爱好旅行者！,within an hour,1.0,1.0,0,Phra Khanong ,1,1,0,1,https://a0.muscache.com/im/pictures/user/b8f07b06-76de-47a4-973b-100be6601b03.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/b8f07b06-76de-47a4-973b-100be6601b03.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/276700484
52899944,Chinnawat,2016-01-01,"Bangkok, Bangkok, Thailand",Digital nomad who loves to travel around the world.,within an hour,1.0,1.0,1,Suan Luang,1,1,0,1,https://a0.muscache.com/im/pictures/user/6e0bdf0b-8ee9-4280-8b13-650930b03947.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/6e0bdf0b-8ee9-4280-8b13-650930b03947.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/52899944
275490884,Maurice,2019-07-12,MY,,,0.0,0.0,0,Banglampoo,0,1,0,0,https://a0.muscache.com/im/pictures/user/da9b2e39-0be6-4fa9-8847-6897f9245dcd.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/da9b2e39-0be6-4fa9-8847-6897f9245dcd.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275490884
274213337,Rachel,2019-07-07,"Bangkok, Bangkok, Thailand",,a few days or more,0.0,0.0,0,Lower Sukhumvit,1,1,0,1,https://a0.muscache.com/im/pictures/user/0cc2fa14-0e39-4c93-a1c7-8632f5c5f6f6.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/0cc2fa14-0e39-4c93-a1c7-8632f5c5f6f6.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/274213337
274338115,Jibbiee,2019-07-07,"Bangkok, Thailand",,within an hour,1.0,1.0,0,,1,1,1,0,https://a0.muscache.com/im/pictures/user/1e5763ce-b645-4800-b026-cb7bb55b178a.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/1e5763ce-b645-4800-b026-cb7bb55b178a.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/274338115
275493372,Wayne,2019-07-12,MY,,,0.0,0.0,0,Silom,0,1,0,0,https://a0.muscache.com/im/pictures/user/28207da7-a267-4f88-aedf-39516cbf1184.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/28207da7-a267-4f88-aedf-39516cbf1184.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275493372
275496886,William,2019-07-12,MY,,,0.0,0.0,0,Banglampoo,0,1,0,0,https://a0.muscache.com/im/pictures/user/8f95bb90-071e-49e3-b93d-9141d20c803b.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/8f95bb90-071e-49e3-b93d-9141d20c803b.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275496886
275497475,William,2019-07-12,MY,,,0.0,0.0,0,Pathum Wan,0,1,0,0,https://a0.muscache.com/im/pictures/user/e853a402-5516-4ed3-a624-1fd110f233ce.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/e853a402-5516-4ed3-a624-1fd110f233ce.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275497475
275508932,Edward,2019-07-12,TH,,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/7e9577d9-341b-493d-aae5-7571c21105e9.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/7e9577d9-341b-493d-aae5-7571c21105e9.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275508932
275513527,Becky,2019-07-12,VN,,,0.0,0.0,0,Silom,0,1,0,0,https://a0.muscache.com/im/pictures/user/ea53ba24-f9b0-4275-a8e8-9ebf53675b11.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ea53ba24-f9b0-4275-a8e8-9ebf53675b11.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275513527
275518333,Munoz,2019-07-12,TH,,,0.0,0.0,0,Silom,0,1,0,0,https://a0.muscache.com/im/pictures/user/ad59c754-672e-466f-b68d-62f3288067a1.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ad59c754-672e-466f-b68d-62f3288067a1.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275518333
275495632,Nicky,2019-07-12,TH,,,0.0,0.0,0,Pathum Wan,1,1,0,1,https://a0.muscache.com/im/pictures/user/137583dc-2e42-4997-9558-8cedf9bfd1d9.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/137583dc-2e42-4997-9558-8cedf9bfd1d9.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275495632
253185277,Yoosun,2019-04-04,"Bangkok, Thailand","Hi I’m Brian,I like reading and tourist activity...",a few days or more,0.17,0.33,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/4e5140fb-0b5a-406e-a937-2f0a9125c53b.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/4e5140fb-0b5a-406e-a937-2f0a9125c53b.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/253185277
273433017,Natthakan,2019-07-04,TH,,within an hour,1.0,1.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/abe2654e-b219-4914-9742-05462398f613.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/abe2654e-b219-4914-9742-05462398f613.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/273433017
275524194,Guadalupe,2019-07-12,PH,,,0.0,0.0,0,Thonburi,0,1,0,0,https://a0.muscache.com/im/pictures/user/ab3b3576-c278-455d-b9bb-f7d2577b71ad.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ab3b3576-c278-455d-b9bb-f7d2577b71ad.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275524194
267849293,Exostay,2019-06-11,"Bossier City, Louisiana, United States",,a few days or more,0.0,1.0,0,Din Daeng/Huai Khwang,1,1,0,0,https://a0.muscache.com/im/pictures/user/ab8a93e2-06fd-4630-ad59-de85ac2ccd0e.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/ab8a93e2-06fd-4630-ad59-de85ac2ccd0e.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/267849293
276701792,Buaphan,2019-07-16,"Bangkok, Thailand",,within an hour,1.0,1.0,0,Prawet,1,1,0,1,https://a0.muscache.com/im/pictures/user/919d1902-b28f-4130-a614-ce6052516379.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/919d1902-b28f-4130-a614-ce6052516379.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/276701792
222512870,Yi,2018-10-25,Thailand,"一个住在曼谷的潮汕人｡如果有机会,我很乐意跟您分享我所知道的泰国风土人情｡",within an hour,1.0,1.0,0,Ratchathewi/Phaya Thai,1,1,0,1,https://a0.muscache.com/im/pictures/user/574c939b-f3f4-42c2-8e22-b5b2568ec64c.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/574c939b-f3f4-42c2-8e22-b5b2568ec64c.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/222512870
276775843,Patara,2019-07-17,"Bangkok, Thailand","“CHATEL”, drink tea and go to bed. Enjoy our oriental tea house downstairs and take a rest upstairs after a long day; because we believe that a good day starts and ends with a cup of tea. Samyan MRT station is only 2-3 minutes walk from CHATEL.",,0.0,1.0,0,Siam,1,1,0,1,https://a0.muscache.com/im/pictures/user/63f5f7d5-9e71-46ac-b605-8709f5bffe1b.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/63f5f7d5-9e71-46ac-b605-8709f5bffe1b.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/276775843
276861115,Songwad,2019-07-17,TH,,,0.0,0.0,0,Chinatown,1,1,0,0,https://a0.muscache.com/im/pictures/user/9d74b70d-d019-455f-8eb2-2b9de0a00835.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/9d74b70d-d019-455f-8eb2-2b9de0a00835.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/276861115
274379318,ภานุมาส,2019-07-08,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/81fd1d90-7d21-4cfb-8603-d674d60041dd.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/81fd1d90-7d21-4cfb-8603-d674d60041dd.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/274379318
107353050,Hari Narayan,2016-12-15,"Bangkok, Thailand",,,0.0,0.0,0,,1,1,0,0,https://a0.muscache.com/im/pictures/user/7130efc1-af0d-4197-8c89-eab74cff9eda.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/7130efc1-af0d-4197-8c89-eab74cff9eda.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/107353050
274688793,Duangkaeo,2019-07-09,TH,,,0.0,0.0,0,,1,1,0,1,https://a0.muscache.com/im/pictures/user/c6946c9e-9810-462b-a8c6-6eefa2c93e50.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/c6946c9e-9810-462b-a8c6-6eefa2c93e50.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/274688793
97269224,Ken,2016-09-29,"Bangkok, Thailand","Hi, Everyone.  My name is ken. I live in Bangkok.  My working is  Hotel Manager at Pas cher hotel. We welcome you to come experience the land of smile in Bangkok, Thailand.",,0.0,0.0,0,Silom,1,1,1,1,https://a0.muscache.com/im/pictures/user/8698883a-59a7-43ed-b492-eca6dcebf30c.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/8698883a-59a7-43ed-b492-eca6dcebf30c.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/97269224
277062817,Suraphon,2019-07-18,"Bangkok, Thailand",ที่นี่เป็นเมืองแห่งความคิดเร้าใจมีใบหน้ามากมายที่คุณมองไม่เห็นเมื่อคุณกดปุ่มจองมิตรภาพจะมาหาคุณ,,0.0,0.0,0,Din Daeng/Huai Khwang,0,1,0,0,https://a0.muscache.com/im/pictures/user/2ba77059-2086-40ba-b600-2ec1f144e48f.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/2ba77059-2086-40ba-b600-2ec1f144e48f.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/277062817
275912502,Chantara,2019-07-14,TH,,,0.0,0.0,0,Siam,0,1,0,0,https://a0.muscache.com/im/pictures/user/f492132a-c979-4792-8db1-fe26549e1de5.jpg?aki_policy=profile_x_medium,https://a0.muscache.com/im/pictures/user/f492132a-c979-4792-8db1-fe26549e1de5.jpg?aki_policy=profile_small,https://www.airbnb.com/users/show/275912502
